	14598.PCGA.1092.BE.02	14598.PCGA.1091.BE.03	14598.PCGA.1099.BE.02	14598.PCGA.1125.BE.01	14598.PCGA.1084.BE.03	14598.PCGA.1080.BE.04	14598.PCGA.1135.BE.02	14598.PCGA.1073.BE.02	14598.PCGA.1120.BE.02	14598.PCGA.1101.BE.02	14598.PCGA.1118.BE.04	14598.PCGA.1114.BE.02	14598.PCGA.1097.BE.01	14598.PCGA.1082.BE.01	14598.PCGA.1065.BE.03	14598.PCGA.1121.BE.04	14598.PCGA.1140.BE.01	14598.PCGA.1079.BE.04	14598.PCGA.1126.BE.02	14598.PCGA.1075.BE.02	14598.PCGA.1109.BE.01	14598.PCGA.1136.BE.01	14598.PCGA.1117.BE.01	14598.PCGA.1102.BE.01	14598.PCGA.1089.BE.03	14598.PCGA.1141.BE.03	14598.PCGA.1124.BE.01	14598.PCGA.1094.BE.04	14598.PCGA.1081.BE.04	14598.PCGA.1069.BE.01	14598.PCGA.1108.BE.03	14598.PCGA.1115.BE.02	14598.PCGA.1088.BE.01	14598.PCGA.1129.BE.03	14598.PCGA.1069.BE.03	14598.PCGA.1074.BE.02	14598.PCGA.1090.BE.01	14598.PCGA.1124.BE.03	14598.PCGA.1139.BE.02	14598.PCGA.1080.BE.02	14598.PCGA.1122.BE.01	14598.PCGA.1116.BE.02	14598.PCGA.1129.BE.02	14598.PCGA.1121.BE.03	14598.PCGA.1115.BE.03	14598.PCGA.1122.BE.02	14598.PCGA.1074.BE.01	14598.PCGA.1090.BE.02	14598.PCGA.1139.BE.01	14598.PCGA.1079.BE.01	14598.PCGA.1140.BE.04	14598.PCGA.1088.BE.02	14598.PCGA.1091.BE.04	14598.PCGA.1065.BE.04	14598.PCGA.1118.BE.03	14598.PCGA.1109.BE.04	14598.PCGA.1136.BE.02	14598.PCGA.1066.BE.03	14598.PCGA.1094.BE.01	14598.PCGA.1117.BE.02	14598.PCGA.1102.BE.02	14598.PCGA.1099.BE.03	14598.PCGA.1084.BE.02	14598.PCGA.1092.BE.03	14598.PCGA.1075.BE.01	14598.PCGA.1081.BE.03	14598.PCGA.1066.BE.01	14598.PCGA.1135.BE.01	14598.PCGA.1089.BE.02	14598.PCGA.1073.BE.01	14598.PCGA.1120.BE.01	14598.PCGA.1141.BE.04	14598.PCGA.1097.BE.02	14598.PCGA.1082.BE.02	14598.PCGA.1101.BE.01	14598.PCGA.1114.BE.01	14598.PCGA.1126.BE.03	14598.PCGA.1116.BE.04	14598.PCGA.1125.BE.02
G000283515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000284095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000284375	0	0	0	1.0	0	0	9.0	9.0	0	0	0	1.0	2.0	0	14.0	0	1.0	0	0	4.0	13.0	0	0	0	1.0	0	6.0	0	0	8.0	0	0	10.0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	4.0	0	0	6.0	0	0	0	0	0	0	0	2.0	0	11.0	3.0	0	2.0	1.0	0	3.0	0	0	5.0	0	0	1.0
G000285455	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000285835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000285915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000286075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000286435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000286635	8.0	0	0	0	0	2.0	235.0	0	4.0	1.0	4.0	0	0	0	0	0	0	2.0	25.0	0	0	0	2.0	0	2.0	2.0	0	0	0	0	0	0	12.0	1.0	4.0	0	2.0	0	0	4.0	9.0	0	0	0	0	0	0	7.0	10.0	0	0	2.0	0	0	58.0	0	0	0	0	0	0	0	0	6.0	0	0	1.0	6.0	0	0	4.0	0	26.0	2.0	6.0	2.0	29.0	0	0
G000287635	0	0	0	0	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	0	0
G000287655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	3.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000293175	0	0	0	1.0	0	0	5.0	0	0	1.0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000295095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	0	0	0	0
G000296385	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296405	0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	1.0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296465	0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000296505	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000296695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000297495	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0
G000298115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000298215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000299335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000299455	8.0	0	5.0	2.0	3.0	1.0	4.0	10.0	6.0	2.0	8.0	5.0	3.0	2.0	3.0	4.0	7.0	3.0	5.0	4.0	4.0	4.0	5.0	1.0	4.0	4.0	4.0	1.0	7.0	3.0	4.0	5.0	1.0	3.0	9.0	0	7.0	2.0	4.0	9.0	4.0	10.0	0	6.0	4.0	7.0	2.0	5.0	4.0	3.0	4.0	4.0	1.0	3.0	5.0	2.0	5.0	8.0	3.0	5.0	2.0	4.0	5.0	7.0	12.0	2.0	6.0	4.0	1.0	3.0	86.0	4.0	6.0	2.0	2.0	8.0	8.0	8.0	4.0
G000299895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000300855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000304335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000304395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000306785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000307375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000307855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000307915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000308055	3.0	0	0	0	0	0	30.0	0	3.0	0	0	0	1.0	0	0	0	0	0	34.0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	3.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	4.0	0	0	0	0	0	0	1.0	0	56.0	0	0	0	57.0	0	0
G000308275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000308295	0	4.0	12.0	109.0	5.0	0	444.0	359.0	62.0	12.0	0	80.0	104.0	51.0	688.0	2.0	82.0	2.0	8.0	61.0	704.0	34.0	3.0	0	68.0	10.0	246.0	2.0	15.0	320.0	6.0	22.0	308.0	28.0	4.0	2.0	6.0	22.0	9.0	42.0	65.0	6.0	0	42.0	7.0	103.0	16.0	1.0	145.0	42.0	2.0	16.0	6.0	133.0	2.0	2.0	76.0	26.0	27.0	4.0	12.0	6.0	12.0	0	54.0	14.0	378.0	150.0	40.0	130.0	44.0	40.0	90.0	46.0	14.0	64.0	61.0	4.0	84.0
G000308675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000308695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000309565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000309585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000309705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000310145	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000310185	2310.0	219.0	1761.0	920.0	1794.0	594.0	2013.0	3030.0	1861.0	1507.0	3269.0	1566.0	1654.0	1134.0	2159.0	1474.0	1899.0	1159.0	1279.0	1543.0	1683.0	2016.0	1530.0	314.0	1487.0	1836.0	1647.0	494.0	1843.0	2024.0	1407.0	2327.0	721.0	512.0	2863.0	114.0	2564.0	1567.0	2273.0	927.0	1727.0	2329.0	31.0	1656.0	1962.0	1619.0	666.0	2787.0	1968.0	1427.0	1575.0	1527.0	630.0	1904.0	2090.0	994.0	1625.0	2787.0	1457.0	1593.0	1287.0	1276.0	1613.0	2214.0	2842.0	1870.0	2082.0	1593.0	820.0	992.0	910.0	1588.0	1990.0	703.0	1124.0	1819.0	2356.0	2430.0	1193.0
G000311925	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000312105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000312425	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	8.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0
G000312445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000314575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0
G000314675	0	0	1.0	0	1.0	0	8.0	8.0	0	0	1.0	7.0	5.0	2.0	22.0	0	4.0	0	0	0	9.0	0	3.0	2.0	4.0	0	4.0	0	1.0	12.0	2.0	4.0	6.0	0	0	0	0	2.0	1.0	0	0	2.0	0	0	7.0	4.0	0	0	7.0	0	0	0	0	6.0	0	0	6.0	0	0	2.0	0	0	0	0	1.0	0	10.0	3.0	0	0	0	0	1.0	2.0	2.0	2.0	1.0	0	4.0
G000314735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000315485	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000315505	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000315525	0	0	0	0	2.0	0	1.0	1.0	0	0	0	0	0	0	7.0	0	1.0	0	0	1.0	3.0	1.0	0	0	2.0	0	5.0	0	0	0	0	4.0	4.0	0	0	0	0	0	0	5.0	415.0	0	0	0	0	29.0	0	0	0	0	0	0	0	3.0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	11.0	0	0	1.0	0	0	1.0	0	0	2.0	3.0	0	1.0
G000317125	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000317305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000317855	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	5.0	0	0
G000317935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000318015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000318095	0	0	0	0	0	0	3.0	0	0	1.0	0	0	0	0	0	0	0	1.0	18.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	0	0	2.0	0	4.0	0	0
G000318135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	0	0	1.0	0	0	2.0	1.0	0	6.0	0	0
G000318255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000318295	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000318335	1.0	0	1.0	0	0	0	38.0	1.0	1.0	0	0	0	0	0	0	0	0	0	31.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	48.0	0	0	0	66.0	0	0
G000320945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000321205	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000331105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G000331245	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000331285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000332735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
