	14458.ERR2373139	14458.ERR2373140	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373068	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373076	14458.ERR2373077	14458.ERR2373098	14458.ERR2373078	14458.ERR2373080	14458.ERR2373083	14458.ERR2373081	14458.ERR2373085	14458.ERR2373055	14458.ERR2373103	14458.ERR2373106	14458.ERR2373107	14458.ERR2373138	14458.ERR2373144	14458.ERR2373146	14458.ERR2373050	14458.ERR2373053	14458.ERR2373052	14458.ERR2373125	14458.ERR2373089	14458.ERR2373090	14458.ERR2373092	14458.ERR2373093	14458.ERR2373095	14458.ERR2373096	14458.ERR2373097	14458.ERR2373133	14458.ERR2373109	14458.ERR2373112	14458.ERR2373110	14458.ERR2373111	14458.ERR2373134	14458.ERR2373118	14458.ERR2373121	14458.ERR2373122	14458.ERR2373119	14458.ERR2373123	14458.ERR2373124	14458.ERR2373117	14458.ERR2373127	14458.ERR2373136
G000325285	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000327285	1.0	1.0	0	1.0	41.0	4.0	12.0	35.0	12.0	0	4.0	3.0	2.0	3.0	4.0	194.0	2.0	31.0	0	1.0	37.0	169.0	6.0	31.0	1.0	9.0	5.0	3.0	1.0	2.0	8.0	95.0	42.0	7.0	5.0	0	0	1.0	206.0	3.0	0	1.0	3.0	21.0	12.0	14.0	0	11.0	2.0	3.0
G000328305	0	1.0	0	0	0	1.0	3.0	0	1.0	0	0	0	1.0	1.0	0	11.0	0	2.0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	1.0	6.0	2.0	0	0	0	0	0	0	2.0	0	1.0	2.0	0	3.0	1.0	1.0	2.0	0	0
G000330705	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000330885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000331575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000332735	0	0	2.0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	4.0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	1.0	2.0	0	1.0	0	0	0	0	0	4.0
G000332875	0	0	0	0	2.0	0	0	2.0	7.0	0	1.0	0	0	0	1.0	1.0	0	2.0	0	1.0	0	0	0	0	0	1.0	9.0	0	0	1.0	2.0	3.0	5.0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	3.0	2.0	1.0	2.0	0	0
G000332975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000332995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000333235	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0
G000333355	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	3.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0
G000333395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000333435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000333615	1.0	1.0	1.0	2.0	3.0	5.0	0	2.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	4.0	2.0	1.0	1.0	3.0	1.0	0	5.0	0	1.0	3.0	4.0	5.0	1.0	1.0	1.0	0	1.0	2.0	2.0	0	3.0	0	0	2.0	0	0	3.0	1.0	1.0
G000334155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000335475	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	4.0
G000335715	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000335815	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G000336555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000338055	3.0	3.0	0	0	0	0	3.0	0	2.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	5.0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	3.0
G000340375	8.0	12.0	8.0	7.0	62.0	39.0	16.0	59.0	164.0	9.0	30.0	46.0	3.0	225.0	8.0	155.0	40.0	133.0	0	56.0	8.0	68.0	45.0	20.0	10.0	165.0	300.0	11.0	8.0	34.0	100.0	417.0	193.0	1.0	92.0	12.0	2.0	25.0	13.0	59.0	19.0	95.0	10.0	210.0	796.0	146.0	41.0	113.0	20.0	2.0
G000341345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000341895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000344275	666.0	898.0	6902.0	6211.0	4695.0	1729.0	34633.0	12600.0	4319.0	1374.0	5007.0	9363.0	3870.0	3578.0	1889.0	132470.0	2554.0	20107.0	159.0	3543.0	8514.0	9742.0	4451.0	5871.0	646.0	5037.0	8742.0	3109.0	6827.0	3602.0	3447.0	70465.0	26759.0	1300.0	8356.0	1799.0	514.0	1681.0	22327.0	22487.0	8218.0	6166.0	2013.0	34454.0	4113.0	4222.0	3954.0	9106.0	17677.0	16514.0
G000344615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000344725	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000344785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000347595	0	3.0	3.0	119.0	8.0	16.0	110.0	120.0	7.0	1.0	4.0	19.0	132.0	42.0	4.0	163.0	4.0	4.0	2.0	5.0	69.0	62.0	174.0	2.0	29.0	2.0	25.0	4.0	6.0	0	18.0	43.0	138.0	2.0	3.0	2.0	2.0	5.0	41.0	14.0	0	0	16.0	8.0	25.0	27.0	11.0	25.0	15.0	105.0
G000347635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000347695	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	2.0	0	0	3.0	0	0	0	0	0	0	5.0	0	0	4.0	2.0	0	1.0	0	0
G000347775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000347835	2.0	0	13.0	4.0	0	0	3.0	1.0	5.0	1.0	0	1.0	0	0	6.0	7.0	0	3.0	1.0	5.0	9.0	1.0	1.0	0	3.0	8.0	0	5.0	0	1.0	5.0	164.0	9.0	1.0	1.0	1.0	0	2.0	2.0	52.0	13.0	42.0	1.0	2.0	4.0	1.0	0	8.0	2.0	2.0
G000347915	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	1.0	0	0	2.0	1.0	1.0	0	0	0	1.0	0	1.0	2.0	1.0	0	0	0	0	1.0	4.0	2.0	0	0	0	0	0	3.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	3.0	1.0
G000348525	0	1.0	1.0	44.0	1.0	3.0	35.0	21.0	1.0	1.0	2.0	4.0	55.0	8.0	1.0	46.0	1.0	1.0	1.0	2.0	15.0	11.0	89.0	0	6.0	1.0	7.0	2.0	1.0	0	3.0	11.0	34.0	0	1.0	1.0	1.0	1.0	5.0	4.0	0	0	5.0	2.0	9.0	6.0	2.0	11.0	4.0	28.0
G000348905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000348945	0	0	0	1.0	0	2.0	4.0	0	1.0	0	0	0	1.0	1.0	0	16.0	0	3.0	0	0	1.0	0	1.0	0	0	0	2.0	1.0	0	0	1.0	6.0	1.0	0	0	0	0	1.0	0	4.0	0	1.0	2.0	1.0	3.0	2.0	1.0	2.0	0	0
G000349545	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	3.0
G000349565	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	8.0	0	2.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	5.0	1.0	0	0	0	0	1.0	0	2.0	0	0	2.0	1.0	1.0	1.0	1.0	1.0	0	0
G000349585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000349725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
G000349845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000349945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000350525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000354175	0	0	0	6.0	0	0	8.0	3.0	0	0	0	0	5.0	0	0	6.0	0	0	0	0	2.0	3.0	5.0	0	2.0	0	1.0	0	0	0	0	1.0	4.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0
G000364165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000364225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000364325	0	1.0	0	0	1.0	1.0	0	0	9.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	2.0	1.0	0	1.0	0	12.0	8.0	2.0	0	5.0	0	0	1.0	0	1.0	0	0	3.0	0	12.0	2.0	1.0	1.0	0	0
G000364605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0
G000364625	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000364865	6.0	11.0	1.0	3.0	9.0	68.0	11.0	6.0	57.0	8.0	2.0	1.0	20.0	3.0	3.0	11.0	45.0	87.0	0	7.0	1.0	0	15.0	0	4.0	55.0	18.0	2.0	2.0	3.0	23.0	32.0	226.0	0	70.0	12.0	0	9.0	0	4.0	1.0	2.0	1.0	2.0	189.0	9.0	133.0	12.0	10.0	0
G000367205	0	0	0	0	0	0	0	0	3.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	2.0	4.0	0	0	123.0	0	0	0	0	1.0	0	0	2.0	0	1.0	0	0	7.0	0	0
G000367345	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0
G000368025	0	0	28.0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
G000368565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000368625	0	0	0	1.0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000368825	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	6.0	0	0	0	3.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000368905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0
G000368925	0	0	0	0	1.0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	3.0	0	1.0	0	0	0	1.0	0	0
G000369005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000369105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000369145	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000371465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000371705	0	0	0	1.0	2.0	1.0	1.0	2.0	15.0	0	1.0	0	0	1.0	1.0	2.0	1.0	5.0	0	0	0	0	1.0	0	1.0	2.0	19.0	0	0	1.0	3.0	6.0	5.0	0	3.0	1.0	0	0	0	2.0	0	1.0	1.0	0	13.0	6.0	2.0	5.0	0	0
G000371925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000372065	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000372285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0
G000372385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000372405	2.0	24.0	8.0	28.0	106.0	25.0	33.0	267.0	395.0	10.0	33.0	29.0	25.0	83.0	64.0	24.0	28.0	153.0	4.0	51.0	28.0	114.0	122.0	7.0	18.0	99.0	201.0	3.0	8.0	43.0	275.0	345.0	691.0	4.0	193.0	2.0	2.0	40.0	60.0	68.0	1.0	52.0	21.0	9.0	871.0	142.0	88.0	236.0	2.0	3.0
G000372425	0	1.0	8.0	9.0	4.0	2.0	17.0	9.0	3.0	2.0	3.0	3.0	1.0	2.0	1.0	31.0	22.0	20.0	0	2.0	3.0	6.0	3.0	4.0	2.0	5.0	5.0	1.0	4.0	1.0	2.0	27.0	26.0	1.0	4.0	1.0	0	2.0	9.0	9.0	4.0	2.0	5.0	16.0	8.0	4.0	4.0	12.0	9.0	13.0
G000372465	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000372965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000373005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G000373045	17.0	15.0	69.0	109.0	712.0	748.0	539.0	607.0	954.0	13.0	47.0	68.0	65.0	147.0	123.0	20.0	40.0	1221.0	12.0	103.0	34.0	58.0	308.0	50.0	73.0	238.0	526.0	98.0	89.0	162.0	276.0	409.0	516.0	1.0	336.0	7.0	39.0	33.0	16.0	286.0	2.0	22.0	4.0	55.0	3010.0	2234.0	333.0	1801.0	20.0	57.0
G000373185	0	0	0	0	1.0	1.0	0	0	4.0	0	0	0	0	0	1.0	1.0	0	0	0	0	2.0	0	1.0	0	0	0	1.0	0	0	0	6.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	3.0	0	1.0	1.0	0	0
G000373345	29.0	51.0	181.0	201.0	1554.0	1468.0	1324.0	1246.0	2023.0	20.0	115.0	44.0	126.0	366.0	272.0	6.0	100.0	2585.0	29.0	237.0	87.0	120.0	609.0	131.0	190.0	619.0	1121.0	344.0	199.0	398.0	688.0	965.0	919.0	4.0	1072.0	9.0	77.0	66.0	28.0	821.0	3.0	58.0	0	118.0	6997.0	1691.0	958.0	4829.0	45.0	90.0
G000373385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000373745	1.0	5.0	1.0	8.0	23.0	12.0	34.0	46.0	14.0	3.0	9.0	20.0	5.0	4.0	6.0	284.0	3.0	68.0	0	2.0	52.0	42.0	33.0	18.0	4.0	10.0	34.0	16.0	7.0	12.0	27.0	311.0	40.0	18.0	26.0	0	0	5.0	243.0	24.0	5.0	3.0	15.0	167.0	19.0	41.0	4.0	52.0	1.0	18.0
G000373885	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000374325	1.0	6.0	1.0	12.0	29.0	15.0	53.0	59.0	23.0	4.0	12.0	22.0	7.0	6.0	8.0	324.0	3.0	85.0	0	5.0	57.0	64.0	40.0	18.0	5.0	14.0	37.0	16.0	8.0	14.0	30.0	333.0	59.0	20.0	31.0	0	1.0	6.0	256.0	27.0	7.0	6.0	18.0	167.0	26.0	48.0	5.0	57.0	2.0	20.0
G000374345	0	0	4.0	2.0	3.0	4.0	5.0	3.0	1.0	1.0	2.0	4.0	1.0	0	1.0	24.0	0	2.0	0	2.0	2.0	2.0	4.0	2.0	1.0	2.0	4.0	1.0	1.0	0	1.0	10.0	5.0	2.0	1.0	0	0	1.0	19.0	1.0	1.0	2.0	2.0	11.0	3.0	4.0	1.0	3.0	0	10.0
G000374405	1.0	5.0	2.0	1.0	26.0	5.0	10.0	25.0	14.0	1.0	5.0	6.0	1.0	4.0	28.0	6.0	1.0	30.0	0	4.0	9.0	98.0	11.0	1.0	1.0	2.0	43.0	1.0	0	4.0	32.0	65.0	85.0	1.0	10.0	1.0	0	10.0	3.0	29.0	0	3.0	0	2.0	48.0	15.0	20.0	10.0	1.0	0
G000374585	1.0	4.0	1.0	1.0	34.0	6.0	4.0	23.0	29.0	1.0	4.0	5.0	1.0	5.0	29.0	3.0	1.0	29.0	0	4.0	5.0	107.0	13.0	1.0	2.0	3.0	51.0	1.0	1.0	5.0	51.0	55.0	81.0	1.0	18.0	0	0	7.0	3.0	31.0	0	2.0	0	0	74.0	23.0	22.0	23.0	1.0	0
G000374625	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0
G000374825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000375405	0	1.0	1.0	3.0	7.0	4.0	0	4.0	48.0	0	4.0	1.0	1.0	9.0	4.0	1.0	1.0	22.0	0	2.0	1.0	0	5.0	1.0	0	5.0	3.0	0	1.0	3.0	24.0	20.0	20.0	0	2.0	0	0	2.0	1.0	2.0	1.0	1.0	0	0	133.0	6.0	9.0	11.0	1.0	3.0
G000375645	0	0	0	3.0	1.0	0	18.0	13.0	8.0	0	10.0	3.0	1.0	8.0	0	1.0	2.0	8.0	0	0	1.0	2.0	4.0	0	0	2.0	12.0	0	0	1.0	0	5.0	6.0	0	3.0	1.0	0	0	2.0	0	0	0	0	0	2.0	4.0	3.0	3.0	0	1.0
G000375865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000376145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1.0	29.0	0	0	0	0	0	0	0
G000376245	0	1.0	0	1.0	0	4.0	12.0	2.0	3.0	0	0	0	2.0	2.0	0	41.0	1.0	6.0	0	0	1.0	0	2.0	1.0	0	1.0	4.0	3.0	0	0	4.0	16.0	5.0	0	1.0	0	0	2.0	1.0	9.0	0	3.0	5.0	1.0	5.0	6.0	4.0	8.0	0	1.0
G000376265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000376425	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000376885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	8.0	0	0	0	0	0	0	0	3.0	0	0	0	0	17.0	0	0	0	0	0
G000376945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000376985	2.0	6.0	35.0	28.0	32.0	17.0	83.0	51.0	18.0	9.0	24.0	28.0	9.0	14.0	13.0	1328.0	17.0	46.0	1.0	15.0	34.0	95.0	24.0	33.0	16.0	20.0	26.0	12.0	27.0	17.0	14.0	153.0	84.0	8.0	12.0	8.0	1.0	7.0	126.0	42.0	32.0	21.0	23.0	157.0	31.0	14.0	10.0	37.0	63.0	77.0
G000377005	2.0	4.0	28.0	27.0	19.0	11.0	85.0	46.0	11.0	6.0	21.0	27.0	10.0	14.0	7.0	211.0	15.0	50.0	1.0	17.0	32.0	50.0	21.0	20.0	4.0	16.0	28.0	13.0	28.0	9.0	14.0	179.0	85.0	3.0	17.0	6.0	1.0	6.0	107.0	60.0	24.0	11.0	15.0	134.0	17.0	16.0	12.0	21.0	72.0	62.0
G000377645	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000378085	39.0	248.0	627.0	127.0	498.0	1398.0	176.0	900.0	2951.0	40.0	224.0	202.0	311.0	1256.0	533.0	544.0	220.0	835.0	32.0	304.0	179.0	149.0	857.0	58.0	98.0	1499.0	858.0	72.0	126.0	222.0	2242.0	1697.0	2231.0	91.0	1608.0	38.0	12.0	203.0	45.0	391.0	30.0	261.0	78.0	126.0	3340.0	544.0	659.0	7266.0	48.0	70.0
G000378725	2.0	13.0	12.0	11.0	40.0	18.0	48.0	65.0	44.0	4.0	14.0	22.0	13.0	13.0	10.0	289.0	8.0	107.0	0	11.0	55.0	43.0	45.0	20.0	7.0	18.0	119.0	19.0	10.0	18.0	43.0	353.0	68.0	21.0	44.0	0	3.0	11.0	228.0	30.0	269.0	7.0	17.0	152.0	61.0	143.0	18.0	57.0	3.0	20.0
