	14458.ERR2373049	14458.ERR2373113	14458.ERR2373132	14458.ERR2373070	14458.ERR2373108	14458.ERR2373088	14458.ERR2373071	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373099	14458.ERR2373105	14458.ERR2373104	14458.ERR2373102	14458.ERR2373141	14458.ERR2373142	14458.ERR2373135	14458.ERR2373137	14458.ERR2373079	14458.ERR2373084	14458.ERR2373082	14458.ERR2373130	14458.ERR2373131	14458.ERR2373051	14458.ERR2373116	14458.ERR2373057	14458.ERR2373054	14458.ERR2373120	14458.ERR2373126
G014843825	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014843905	0	0	1.0	2.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014852685	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0
G014855505	1.0	1.0	1.0	0	0	1.0	4.0	2.0	3.0	9.0	0	2.0	2.0	4.0	0	0	0	0	0	0	3.0	2.0	0	1.0	1.0	3.0	4.0	0	2.0
G014863355	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014863585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014873855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G014874065	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014874165	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	1.0
G014875905	1.0	5.0	1.0	1.0	1.0	0	1.0	0	2.0	0	0	1.0	2.0	2.0	0	0	0	0	0	0	1.0	0	1.0	0	2.0	0	1.0	1.0	2.0
G014877095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G014877305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014883995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G014884965	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	2.0
G014884995	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0
G014885015	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0
G014892695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014897585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014898435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
G014898655	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	2.0	0
G014905395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G014905475	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	1.0	0
G014905615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014931075	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014946725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G014961145	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0
G014982715	0	2.0	0	0	0	2.0	2.0	0	0	0	1.0	0	2.0	1.0	1.0	0	0	0	0	1.0	1.0	3.0	2.0	2.0	1.0	2.0	2.0	0	2.0
G014982725	0	2.0	0	0	0	3.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	5.0	0	1.0	1.0	1.0	1.0	0	2.0	0	1.0
G014982745	0	5.0	0	0	0	1.0	0	0	0	1.0	0	0	2.0	1.0	0	2.0	0	0	3.0	0	0	2.0	11.0	0	2.0	3.0	0	1.0	0
G014982805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	0	0	0	0	0
G014982935	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	0	2.0	1.0	0	1.0	2.0	0
G014982975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G015024985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015070385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015070805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015070855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G015097275	0	2.0	0	0	0	5.0	2.0	0	0	1.0	2.0	1.0	3.0	4.0	1.0	1.0	0	0	0	1.0	2.0	10.0	6.0	4.0	2.0	3.0	3.0	1.0	4.0
G015097455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G015099135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015099595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015137655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0
G015139575	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	2.0	0	0	1.0	0	0	2.0
G015140235	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	0
G015158295	0	2.0	0	1.0	1.0	2.0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	2.0	1.0	1.0	0	1.0
G015159595	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G015159745	3.0	8.0	5.0	3.0	11.0	0	1.0	2.0	4.0	1.0	4.0	8.0	10.0	4.0	5.0	2.0	3.0	1.0	1.0	4.0	5.0	4.0	4.0	4.0	19.0	2.0	1.0	4.0	5.0
G015163715	0	1.0	0	2.0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0
G015191005	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015221875	1.0	1.0	1.0	1.0	3.0	0	1.0	0	1.0	0	1.0	1.0	2.0	1.0	0	2.0	0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0
G015223195	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015230245	0	1.0	6.0	2.0	1.0	0	0	2.0	0	2.0	1.0	0	2.0	28.0	0	0	1.0	0	0	1.0	7.0	0	1.0	3.0	0	2.0	0	0	4.0
G015235525	1.0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	14.0	0	0	0	1.0	0	0	0	4.0	2.0	0	0	1.0	1.0	0	21.0
G015277515	0	1.0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	3.0	0	1.0	1.0	1.0	1.0	0	1.0	0	1.0
G015291705	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015311765	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	1.0
G015319205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015319355	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	1.0
G015351335	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G015351405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
G015351605	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015351765	0	0	2.0	0	0	3.0	0	0	0	0	4.0	0	1.0	0	0	0	1.0	0	0	2.0	1.0	2.0	3.0	3.0	3.0	1.0	0	2.0	1.0
G015352975	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G015352985	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G015355765	1.0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	3.0	1.0	0	1.0	0	2.0
G015356115	7.0	5.0	0	3.0	4.0	13.0	3.0	1.0	2.0	5.0	4.0	1.0	0	30.0	0	5.0	1.0	5.0	1.0	7.0	4.0	8.0	17.0	4.0	4.0	7.0	19.0	3.0	38.0
G015377145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G015461805	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015461845	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015476605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015477355	1.0	3.0	4.0	3.0	5.0	1.0	0	0	3.0	5.0	3.0	1.0	11.0	4.0	1.0	1.0	0	1.0	1.0	4.0	1.0	1.0	0	3.0	6.0	1.0	1.0	1.0	4.0
G015547255	0	1.0	0	2.0	0	3.0	1.0	0	0	0	2.0	0	6.0	2.0	0	2.0	0	2.0	0	5.0	5.0	13.0	1.0	14.0	0	1.0	1.0	1.0	4.0
G015548275	0	2.0	0	0	0	2.0	1.0	0	0	3.0	2.0	0	1.0	1.0	1.0	1.0	1.0	0	0	13.0	1.0	4.0	9.0	6.0	2.0	3.0	4.0	0	4.0
G015552745	0	1.0	0	1.0	0	12.0	0	0	0	0	0	0	0	1.0	0	0	0	0	3.0	0	1.0	4.0	0	3.0	2.0	0	0	0	3.0
G015554285	0	1.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	2.0	0	2.0	1.0	3.0	1.0	0	0	0	1.0
G015554605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015555825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015557635	0	0	2.0	0	0	4.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0
G015558405	0	2.0	0	0	0	2.0	2.0	0	0	0	2.0	1.0	2.0	1.0	1.0	0	0	0	0	1.0	2.0	3.0	3.0	4.0	1.0	3.0	2.0	0	2.0
G015560805	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	0	0	0	1.0	0
G015565955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015645455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015668515	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G015668545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015668785	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	3.0	2.0	0	1.0	1.0	1.0	0	1.0
G015669135	0	1.0	0	0	0	11.0	0	0	0	1.0	1.0	0	1.0	1.0	0	1.0	0	0	0	4.0	1.0	1.0	1.0	7.0	3.0	0	1.0	0	2.0
G015686525	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0
G015689455	4.0	6.0	1.0	2.0	3.0	23.0	12.0	1.0	6.0	35.0	2.0	4.0	12.0	11.0	0	1.0	2.0	4.0	2.0	4.0	25.0	11.0	12.0	6.0	3.0	6.0	4.0	6.0	14.0
G015698225	1.0	3.0	0	2.0	4.0	14.0	2.0	0	0	47.0	2.0	14.0	4.0	16.0	0	0	3.0	1.0	0	6.0	42.0	3.0	1.0	4.0	15.0	0	3.0	3.0	3.0
G015707995	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0
G015711475	0	0	0	1.0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	2.0	4.0	1.0	0	0	2.0
G015731765	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015732155	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015732175	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G015732185	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G015732205	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015732285	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015751065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G015751895	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015752125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015863205	0	0	0	0	0	1.0	0	0	0	5.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0
G015863265	0	0	0	0	0	1.0	0	0	0	5.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0
G015904215	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G015910705	3.0	2.0	9.0	7.0	1.0	1.0	1.0	0	3.0	2.0	5.0	3.0	3.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	6.0	2.0	1.0	0	2.0	1.0	3.0
G015910955	4.0	4.0	6.0	17.0	1.0	3.0	4.0	0	5.0	5.0	8.0	3.0	3.0	1.0	5.0	1.0	1.0	1.0	1.0	4.0	3.0	5.0	16.0	3.0	2.0	0	5.0	3.0	2.0
G015912435	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0
G015912945	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0
G015965555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016008925	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
G016009075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016009245	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016026395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016026575	0	1.0	0	0	0	3.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	4.0	0	1.0	1.0	1.0	1.0	25.0	1.0	0	1.0
G016026595	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016026635	1.0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	4.0	0	0	0	0	0	1.0	8.0	1.0	1.0	0	0	0	0	0	2.0
G016026695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016026735	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016026975	1.0	1.0	0	0	0	2.0	0	0	0	13.0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0	3.0
G016027055	1.0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027415	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027615	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016027815	5.0	4.0	5.0	24.0	4.0	1.0	5.0	0	4.0	7.0	20.0	2.0	3.0	1.0	5.0	2.0	0	2.0	2.0	2.0	3.0	4.0	12.0	5.0	4.0	1.0	5.0	2.0	3.0
G016028295	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016028435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016028495	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
G016028655	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016028675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016028715	290.0	17.0	14.0	24.0	3.0	779.0	195.0	4.0	104.0	311.0	98.0	21.0	5.0	445.0	8.0	141.0	135.0	192.0	1.0	195.0	7.0	509.0	297.0	284.0	59.0	463.0	604.0	27.0	347.0
G016028735	8.0	5.0	5.0	4.0	10.0	17.0	2.0	10.0	36.0	2.0	3.0	3.0	2.0	36.0	1.0	3.0	2.0	1.0	1.0	15.0	64.0	13.0	5.0	5.0	2.0	5.0	2.0	4.0	19.0
G016028755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016028775	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435.0	0	0	0
G016028835	0	1.0	0	0	0	1.0	0	0	1.0	2.0	0	1.0	1.0	2.0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	0	1.0
G016028855	7.0	1.0	0	1.0	2.0	2.0	1.0	1.0	1.0	3.0	1.0	2.0	0	15.0	0	2.0	1.0	1.0	4.0	3.0	0	1.0	8.0	1.0	8.0	1.0	9.0	6.0	7.0
G016030095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016031615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016031635	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016031655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016093275	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016103025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016103195	0	7.0	0	1.0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	0	5.0	2.0	1.0	0	4.0	5.0	1.0	2.0	0	2.0
G016103465	24.0	44.0	30.0	32.0	61.0	14.0	18.0	8.0	22.0	15.0	17.0	33.0	54.0	19.0	16.0	23.0	19.0	15.0	9.0	28.0	18.0	17.0	20.0	25.0	78.0	10.0	13.0	16.0	27.0
G016103505	5.0	5.0	4.0	2.0	13.0	2.0	4.0	2.0	7.0	11.0	0	10.0	17.0	13.0	3.0	3.0	4.0	1.0	0	7.0	9.0	4.0	3.0	4.0	10.0	2.0	4.0	2.0	4.0
G016107575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016117655	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	3.0	0	0	2.0	0	1.0	1.0	0	0	1.0
G016117815	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	1.0	1.0	1.0	0	0	1.0	0	2.0
G016117835	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G016126015	198.0	118.0	14.0	31.0	44.0	553.0	146.0	21.0	30.0	89.0	200.0	50.0	151.0	394.0	22.0	61.0	159.0	166.0	76.0	134.0	22.0	228.0	380.0	379.0	130.0	28.0	163.0	57.0	83.0
G016127115	65.0	414.0	10.0	79.0	26.0	666.0	82.0	17.0	50.0	501.0	51.0	61.0	4.0	488.0	51.0	104.0	189.0	194.0	21.0	209.0	24.0	338.0	1190.0	100.0	38.0	133.0	1850.0	137.0	713.0
G016127215	3837.0	1861.0	232.0	638.0	1596.0	8151.0	830.0	204.0	848.0	1146.0	1277.0	1224.0	83.0	7661.0	306.0	2723.0	583.0	2145.0	298.0	4401.0	513.0	3035.0	8909.0	3395.0	3621.0	1863.0	5163.0	623.0	14144.0
G016127275	7.0	12.0	5.0	4.0	45.0	43.0	7.0	3.0	8.0	31.0	2.0	11.0	13.0	27.0	1.0	1.0	4.0	2.0	2.0	19.0	26.0	12.0	5.0	7.0	18.0	6.0	22.0	10.0	21.0
G016127355	33.0	6.0	1.0	19.0	2.0	141.0	27.0	0	21.0	76.0	4.0	2.0	1.0	128.0	13.0	13.0	5.0	21.0	2.0	99.0	2.0	40.0	18.0	61.0	5.0	12.0	100.0	13.0	90.0
G016127395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G016127415	0	0	1.0	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	1.0	0
G016127475	0	1.0	0	1.0	0	3.0	0	0	0	1.0	0	0	1.0	1.0	0	1.0	1.0	1.0	0	2.0	2.0	1.0	9.0	1.0	2.0	1.0	0	1.0	2.0
G016127495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016127555	579.0	904.0	111.0	643.0	186.0	3552.0	949.0	448.0	1009.0	2801.0	274.0	1562.0	1085.0	3623.0	84.0	123.0	379.0	246.0	567.0	1491.0	3059.0	979.0	433.0	563.0	747.0	1065.0	3895.0	448.0	3112.0
G016127635	0	0	0	0	1.0	1.0	0	0	0	2.0	0	2.0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0	1.0	0	1.0
G016127775	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016127815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016127855	12.0	51.0	7.0	30.0	6.0	92.0	5.0	3.0	14.0	13.0	3.0	8.0	14.0	14.0	7.0	24.0	14.0	6.0	6.0	42.0	25.0	36.0	21.0	21.0	3.0	13.0	57.0	30.0	39.0
G016127955	54.0	103.0	20.0	121.0	101.0	377.0	48.0	23.0	17.0	27.0	19.0	37.0	62.0	128.0	12.0	8.0	94.0	22.0	65.0	260.0	224.0	281.0	32.0	42.0	2.0	91.0	129.0	120.0	187.0
G016127975	2.0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	2.0	0	0	7.0	2.0
G016127995	15.0	64.0	6.0	18.0	17.0	250.0	11.0	8.0	11.0	59.0	8.0	37.0	18.0	47.0	13.0	25.0	31.0	8.0	35.0	90.0	13.0	13.0	21.0	84.0	87.0	36.0	66.0	9.0	91.0
G016307665	2.0	0	3.0	6.0	0	0	0	0	0	0	3.0	1.0	2.0	0	2.0	0	0	0	0	1.0	2.0	0	5.0	1.0	1.0	0	1.0	0	6.0
G016316925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016342785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G016403165	12.0	3.0	1.0	5.0	7.0	29.0	3.0	1.0	4.0	10.0	1.0	5.0	4.0	11.0	0	0	2.0	1.0	0	5.0	9.0	4.0	3.0	2.0	7.0	2.0	13.0	3.0	9.0
G016403285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0
G016405145	2.0	18.0	0	1.0	1.0	84.0	11.0	0	8.0	2.0	2.0	7.0	10.0	15.0	1.0	15.0	30.0	17.0	58.0	19.0	7.0	3.0	2.0	20.0	26.0	2.0	61.0	1.0	14.0
G016405625	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016415705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016446285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G016446475	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
